datetime,tempmax,tempmin,temp,humidity,precip,windspeed,solarradiation
2015-02-09,18.4,11.0,13.8,83.6,9.5,18.2,152.8
2015-02-10,20.0,9.9,14.1,82.2,8.6,22.3,187.9
2015-02-11,19.4,8.8,14.0,77.9,2.7,23.4,179.5
2015-02-12,19.0,10.0,14.3,79.0,1.2,20.5,186.7
2015-02-13,27.0,11.0,16.2,71.5,1.6,25.9,155.0
2015-02-14,20.4,9.0,15.1,69.4,2.3,27.1,196.8
2015-02-15,20.3,11.0,14.9,64.7,0.9,21.8,204.7
2015-02-16,22.4,5.0,14.0,73.4,0.0,25.4,251.4
2015-02-17,22.3,3.0,13.7,74.0,0.2,25.0,281.3
2015-02-18,21.3,7.4,14.5,74.7,1.0,27.8,256.5
2015-02-19,20.4,6.0,14.1,77.7,1.2,23.4,254.8
2015-02-20,21.3,6.0,14.1,73.0,1.7,23.4,246.2
2015-02-21,23.3,6.0,14.5,72.8,3.2,28.9,239.7
2015-02-22,21.3,8.0,15.1,65.5,0.0,27.0,243.8
2015-02-23,22.3,8.0,14.2,66.9,0.3,20.1,237.8
2015-02-24,20.4,6.0,13.3,72.4,2.9,25.4,223.4
2015-02-25,18.5,11.0,14.3,76.6,4.5,21.5,191.3
2015-02-26,21.0,8.0,13.9,68.6,1.0,20.5,207.9
2015-02-27,20.2,7.0,13.4,70.2,1.9,29.2,242.2
2015-02-28,20.3,10.0,15.0,65.2,3.1,24.1,205.8
2015-03-01,21.3,9.0,14.1,77.2,3.4,27.1,207.8
2015-03-02,21.3,10.0,15.0,77.3,2.5,27.0,208.0
2015-03-03,21.3,12.0,15.5,74.2,5.3,26.9,152.6
2015-03-04,19.4,12.0,15.0,72.2,2.7,16.4,164.7
2015-03-05,19.4,9.0,14.5,70.5,1.6,20.1,181.4
2015-03-06,19.4,11.0,14.5,72.2,1.7,15.4,211.4
2015-03-07,20.1,10.9,14.7,70.2,4.1,24.2,193.0
2015-03-08,21.3,10.0,15.5,61.4,2.2,23.4,170.3
2015-03-09,18.4,10.0,14.1,71.1,2.1,22.0,108.9
2015-03-10,19.3,11.0,14.9,70.6,2.9,25.3,103.8
2015-03-11,19.4,12.0,15.7,68.8,4.3,18.2,141.8
2015-03-12,22.3,9.4,14.9,73.0,4.8,17.8,220.7
2015-03-13,21.3,9.0,15.3,72.9,8.8,20.1,147.5
2015-03-14,21.3,11.0,15.1,75.6,6.1,18.0,151.8
2015-03-15,22.4,8.0,14.9,73.3,5.1,18.0,181.4
2015-03-16,22.5,11.4,15.5,72.7,7.5,23.6,214.2
2015-03-17,19.0,12.0,14.8,79.4,20.5,24.1,151.9
2015-03-18,18.1,11.0,14.0,85.4,11.0,25.6,100.1
2015-03-19,17.3,11.0,13.3,88.4,15.0,17.8,177.8
2015-03-20,18.3,11.0,14.0,82.7,17.4,17.8,181.5
2015-03-21,18.3,11.0,14.1,81.0,10.6,25.2,135.1
2015-03-22,31.0,5.0,14.4,76.2,5.8,26.9,216.8
2015-03-23,20.4,7.0,14.2,76.9,7.0,25.2,188.7
2015-03-24,19.4,10.0,14.8,76.3,3.5,22.0,189.8
2015-03-25,20.3,9.0,14.6,78.5,1.5,20.1,204.2
2015-03-26,21.3,10.0,14.5,76.6,1.6,19.9,226.4
2015-03-27,20.4,8.9,14.5,69.7,0.7,18.0,232.1
2015-03-28,21.1,7.0,13.5,80.5,3.6,17.7,223.8
2015-03-29,16.3,11.0,13.4,85.1,5.3,17.9,96.1
2015-03-30,20.3,9.9,13.6,84.9,2.8,25.2,236.5
2015-03-31,21.2,9.0,14.4,79.4,5.5,21.9,134.5
2015-04-01,20.3,11.0,15.3,68.5,10.2,16.8,139.4
2015-04-02,19.2,9.8,14.3,72.7,1.9,14.8,201.7
2015-04-03,19.6,11.0,13.8,84.2,9.7,21.5,74.3
2015-04-04,19.3,11.0,14.4,83.6,3.7,14.6,160.3
2015-04-05,19.4,11.0,14.6,80.1,2.8,18.0,153.8
2015-04-06,19.3,11.0,14.9,70.4,2.9,18.4,134.8
2015-04-07,20.3,10.8,15.5,67.9,3.2,23.9,127.4
2015-04-08,19.4,12.0,15.0,71.4,7.4,20.4,127.1
2015-04-09,19.0,10.0,14.6,73.2,4.3,24.9,195.5
2015-04-10,21.2,10.0,15.2,69.3,0.6,26.9,211.6
2015-04-11,19.3,10.0,14.8,70.1,1.4,17.8,157.1
2015-04-12,19.4,12.0,15.5,66.7,0.9,17.9,196.3
2015-04-13,19.3,12.0,14.8,75.5,1.2,26.9,220.2
2015-04-14,20.3,11.3,14.5,79.1,2.9,14.3,154.0
2015-04-15,19.4,10.2,14.8,74.8,4.8,24.2,143.7
2015-04-16,19.1,11.0,14.6,79.4,5.6,20.8,196.5
2015-04-17,16.3,12.0,13.6,89.3,12.2,21.7,140.8
2015-04-18,19.3,11.0,14.2,84.2,9.5,23.4,183.4
2015-04-19,17.4,12.0,14.2,84.6,6.5,14.8,162.4
2015-04-20,20.3,12.0,14.4,81.5,4.6,21.9,164.3
2015-04-21,18.4,11.0,14.6,70.3,7.3,17.2,105.7
2015-04-22,18.4,9.3,14.4,68.9,0.6,25.2,214.4
2015-04-23,18.4,8.9,14.6,70.4,0.2,17.9,184.0
2015-04-24,20.3,9.0,14.9,71.0,0.9,17.8,159.3
2015-04-25,18.2,9.0,13.5,79.3,1.2,21.4,103.0
2015-04-26,19.3,11.0,14.8,73.8,0.2,27.8,137.6
2015-04-27,21.4,10.0,16.2,62.5,0.0,28.0,231.3
2015-04-28,23.1,11.9,15.8,61.5,0.8,27.3,187.1
2015-04-29,20.2,8.0,14.0,67.9,0.0,26.9,212.2
2015-04-30,19.4,8.0,14.0,71.2,0.4,14.6,192.4
2015-05-01,19.4,8.0,13.6,80.9,0.6,20.2,196.0
2015-05-02,23.6,6.8,14.5,76.3,0.4,27.1,261.2
2015-05-03,23.2,11.0,16.0,66.4,0.1,23.6,212.6
2015-05-04,21.3,10.0,14.8,73.8,0.2,24.0,253.7
2015-05-05,20.3,7.0,14.2,71.3,0.8,21.7,207.3
2015-05-06,20.3,9.0,14.2,70.9,1.2,21.7,211.5
2015-05-07,20.3,9.4,15.3,67.3,1.3,28.4,213.9
2015-05-08,19.3,11.0,15.6,68.1,3.2,21.7,161.6
2015-05-09,18.4,11.0,15.4,64.3,0.6,23.6,153.6
2015-05-10,18.4,12.0,14.8,70.9,3.0,23.3,116.7
2015-05-11,20.3,11.0,15.5,58.7,0.0,54.0,227.6
2015-05-12,20.3,9.0,14.7,59.7,0.4,27.0,232.3
2015-05-13,18.3,11.9,15.3,65.9,1.0,26.9,173.6
2015-05-14,19.1,11.0,15.0,68.2,3.1,20.7,143.4
2015-05-15,22.0,11.0,15.0,75.5,3.4,18.0,169.3
2015-05-16,19.3,10.0,14.8,74.1,2.4,27.1,144.1
2015-05-17,18.3,11.0,13.9,84.0,0.6,16.1,167.5
2015-05-18,19.2,11.0,14.9,72.1,3.5,25.2,153.9
2015-05-19,19.3,11.0,14.6,76.1,0.5,16.3,177.1
2015-05-20,20.0,11.0,15.0,74.2,0.1,25.2,199.2
2015-05-21,19.4,11.0,15.2,74.9,0.9,21.7,148.8
2015-05-22,20.3,11.9,15.2,70.2,1.3,26.9,195.3
2015-05-23,19.3,11.0,14.6,70.5,2.5,26.9,195.5
2015-05-24,20.3,8.0,15.0,67.4,1.2,21.4,237.9
2015-05-25,19.2,12.0,14.8,72.2,4.0,17.2,153.1
2015-05-26,21.3,10.8,15.1,72.0,0.7,24.1,143.9
2015-05-27,19.1,11.0,15.2,70.3,1.1,17.9,155.3
2015-05-28,18.3,9.0,14.0,76.9,0.3,25.2,148.5
2015-05-29,17.3,10.0,13.4,86.1,4.6,14.5,138.9
2015-05-30,20.2,8.0,13.2,81.8,3.0,17.8,193.4
2015-05-31,18.3,9.0,13.7,77.1,1.7,19.9,172.7
2015-06-01,19.3,10.0,14.5,76.1,0.6,21.7,176.8
2015-06-02,19.2,11.0,15.0,70.9,0.0,23.4,181.7
2015-06-03,19.3,9.4,15.1,69.2,1.3,28.7,150.7
2015-06-04,19.1,11.0,14.6,74.0,1.3,21.9,116.8
2015-06-05,18.3,10.0,13.8,78.4,2.6,20.7,124.6
2015-06-06,19.4,9.9,14.1,78.0,0.3,17.8,167.2
2015-06-07,19.3,8.0,13.5,76.2,5.1,18.0,202.4
2015-06-08,18.3,11.0,14.3,72.7,5.0,21.7,98.0
2015-06-09,20.3,11.0,14.6,75.9,2.8,19.9,116.9
2015-06-10,19.3,10.0,14.7,62.8,0.9,23.4,200.2
2015-06-11,16.3,10.0,13.1,78.4,0.6,25.2,111.6
2015-06-12,18.4,10.0,14.0,71.9,0.3,27.8,149.6
2015-06-13,19.4,9.1,13.7,74.8,1.1,21.7,154.3
2015-06-14,19.2,10.0,14.4,74.1,2.0,21.7,172.7
2015-06-15,19.1,10.0,14.1,76.3,2.7,21.7,143.9
2015-06-16,19.3,10.0,15.2,68.6,4.3,36.2,116.9
2015-06-17,17.4,10.9,14.4,65.4,0.0,24.2,206.4
2015-06-18,18.3,11.0,14.4,72.8,2.5,22.0,136.3
2015-06-19,18.4,10.1,14.3,68.1,3.9,28.7,124.3
2015-06-20,18.4,12.0,14.9,63.2,0.9,26.9,151.4
2015-06-21,19.2,9.9,14.4,76.5,1.1,24.8,153.9
2015-06-22,23.1,11.0,14.9,75.4,3.5,31.5,115.4
2015-06-23,19.1,11.9,14.8,69.5,3.6,34.7,82.3
2015-06-24,18.3,11.0,14.6,66.9,2.6,32.7,156.8
2015-06-25,17.9,11.0,14.4,72.7,5.0,32.5,87.0
2015-06-26,17.3,11.0,13.9,75.3,6.2,28.8,126.0
2015-06-27,18.0,11.0,14.4,68.9,4.5,36.1,73.7
2015-06-28,18.3,9.9,14.3,72.2,6.0,28.8,59.2
2015-06-29,18.3,8.9,13.1,72.1,2.4,25.2,106.3
2015-06-30,17.3,6.9,12.3,71.1,0.6,21.7,105.8
2015-07-01,18.3,10.0,13.9,73.5,2.9,21.8,109.7
2015-07-02,20.3,9.0,14.2,67.7,0.0,28.9,225.2
2015-07-03,20.3,9.0,14.7,70.2,0.1,25.3,223.2
2015-07-04,19.4,12.0,15.3,66.5,1.5,21.7,157.2
2015-07-05,20.1,11.8,15.5,60.6,1.1,28.8,188.3
2015-07-06,18.4,9.0,14.4,70.0,5.0,17.9,173.4
2015-07-07,18.3,8.0,13.4,73.0,2.0,14.3,125.7
2015-07-08,19.3,8.8,13.8,67.7,2.6,25.3,166.0
2015-07-09,19.4,7.0,14.0,68.3,0.2,23.4,222.6
2015-07-10,18.2,10.0,14.0,75.5,3.1,24.1,122.5
2015-07-11,18.3,10.8,14.4,65.8,2.7,18.4,149.0
2015-07-12,17.2,11.0,13.5,74.9,0.7,18.4,136.7
2015-07-13,20.2,7.0,13.9,72.7,0.4,18.0,222.3
2015-07-14,21.3,11.0,15.4,68.5,3.9,20.6,179.1
2015-07-15,18.3,11.0,14.6,75.2,2.4,28.7,161.0
2015-07-16,20.3,11.0,15.1,64.5,0.1,25.9,210.1
2015-07-17,19.6,9.0,13.8,70.0,0.1,25.4,228.3
2015-07-18,19.3,10.0,14.1,75.8,1.4,18.0,159.7
2015-07-19,18.3,10.0,13.5,84.1,2.6,14.6,207.2
2015-07-20,19.2,11.0,14.3,81.7,7.6,17.9,149.9
2015-07-21,17.3,11.0,13.8,83.1,1.5,16.9,158.8
2015-07-22,19.1,10.0,14.1,74.6,7.4,27.1,104.4
2015-07-23,17.4,9.9,13.5,70.4,0.3,21.7,158.4
2015-07-24,19.2,7.0,13.2,68.9,0.0,28.9,172.9
2015-07-25,18.3,9.0,14.1,67.0,0.0,23.6,226.2
2015-07-26,20.3,8.9,14.5,68.2,0.0,21.0,155.5
2015-07-27,19.1,11.0,14.7,72.1,3.8,26.9,118.2
2015-07-28,19.2,9.0,13.8,73.4,0.3,23.1,135.8
2015-07-29,19.3,10.0,14.4,70.0,0.9,25.2,164.6
2015-07-30,17.3,10.3,13.8,74.7,8.2,25.2,77.3
2015-07-31,18.3,9.0,13.6,71.3,1.2,27.8,101.7
2015-08-01,19.2,8.0,13.4,73.2,0.0,30.8,158.0
2015-08-02,20.0,11.0,14.8,71.4,0.5,27.1,146.4
2015-08-03,20.2,8.0,13.8,72.9,0.0,21.7,181.9
2015-08-04,18.3,12.0,15.1,65.2,0.0,25.2,154.2
2015-08-05,20.0,12.0,15.8,59.4,0.0,31.6,221.6
2015-08-06,20.4,10.9,15.0,66.6,0.0,27.2,231.7
2015-08-07,20.3,10.8,14.7,70.4,0.1,17.9,204.8
2015-08-08,19.2,11.0,14.8,70.6,1.8,21.8,125.9
2015-08-09,17.3,10.0,13.8,69.6,0.6,20.7,187.4
2015-08-10,19.3,4.7,12.8,75.2,0.6,18.0,244.5
2015-08-11,18.4,9.0,14.3,69.0,1.5,27.8,183.7
2015-08-12,19.4,8.8,13.7,68.9,0.0,25.4,236.9
2015-08-13,17.4,9.0,13.4,76.1,0.0,20.7,158.8
2015-08-14,19.1,10.0,14.2,78.0,0.8,28.7,89.9
2015-08-15,18.4,9.3,13.9,80.5,2.2,32.5,126.7
2015-08-16,18.0,9.9,13.7,83.0,1.6,28.7,112.1
2015-08-17,19.3,10.8,14.7,63.5,0.0,27.6,218.9
2015-08-18,23.7,9.0,15.1,70.3,0.0,26.9,260.1
2015-08-19,20.2,10.0,14.6,71.3,3.6,31.3,197.1
2015-08-20,20.3,11.0,15.3,67.3,1.1,30.8,165.3
2015-08-21,20.3,11.0,15.0,63.5,0.0,31.0,201.5
2015-08-22,19.4,11.0,14.6,75.9,0.1,21.8,199.6
2015-08-23,19.3,8.0,14.4,77.5,0.6,42.5,180.8
2015-08-24,40.1,11.9,16.0,71.3,1.2,27.1,139.8
2015-08-25,19.3,9.0,14.5,72.4,0.9,21.8,184.3
2015-08-26,18.3,9.0,13.7,72.9,0.5,25.3,213.3
2015-08-27,19.1,8.0,13.2,76.3,0.5,16.6,189.0
2015-08-28,19.3,10.0,14.1,68.1,1.1,28.8,150.5
2015-08-29,20.4,10.0,14.8,59.5,0.0,37.9,253.2
2015-08-30,19.4,7.0,14.2,65.8,0.0,27.2,215.2
2015-08-31,18.3,11.0,15.0,63.1,0.2,25.2,173.1
2015-09-01,18.2,9.0,14.0,65.9,0.1,27.5,214.8
2015-09-02,18.3,5.4,11.7,74.2,0.1,25.2,186.8
2015-09-03,19.3,6.1,13.5,67.2,0.0,21.8,248.5
2015-09-04,19.4,8.0,13.5,72.8,0.0,23.6,215.2
2015-09-05,21.2,7.0,14.6,69.6,0.0,21.6,245.0
2015-09-06,18.3,10.8,13.8,78.2,2.7,25.2,164.8
2015-09-07,18.4,9.8,14.3,73.0,1.1,18.4,149.6
2015-09-08,20.3,7.9,14.4,69.1,0.5,20.1,255.8
2015-09-09,20.4,10.0,14.9,69.1,0.3,27.1,239.8
2015-09-10,19.3,11.0,14.4,73.9,1.0,18.1,172.5
2015-09-11,18.1,10.3,14.1,64.6,0.4,27.1,191.0
2015-09-12,21.0,7.0,13.7,57.8,0.0,27.7,283.4
2015-09-13,20.0,5.0,13.3,56.6,0.0,37.1,305.2
2015-09-14,20.0,9.0,14.3,61.3,0.0,29.5,241.5
2015-09-15,20.2,5.9,13.2,69.9,0.0,28.8,285.7
2015-09-16,22.3,7.0,14.7,69.0,0.3,24.2,235.1
2015-09-17,21.3,11.0,15.2,76.7,2.3,27.1,220.3
2015-09-18,20.3,11.0,15.1,72.6,3.8,25.2,193.5
2015-09-19,22.2,10.0,15.9,70.2,1.4,28.6,154.0
2015-09-20,23.5,12.0,15.7,68.0,3.2,28.6,182.9
2015-09-21,21.3,9.9,15.0,66.7,0.0,23.4,263.2
2015-09-22,22.3,8.4,15.2,58.8,0.0,27.1,257.4
2015-09-23,18.3,9.0,14.1,68.7,0.0,26.9,239.0
2015-09-24,20.4,8.5,14.5,62.8,0.0,24.1,245.5
2015-09-25,19.4,7.0,13.5,62.4,0.0,28.7,262.7
2015-09-26,20.3,6.0,13.8,61.9,0.0,25.4,258.5
2015-09-27,20.4,5.9,13.4,60.9,0.0,24.1,269.9
2015-09-28,21.3,5.0,14.0,57.3,0.0,19.9,286.9
2015-09-29,20.1,8.0,14.4,67.6,1.7,17.9,251.9
2015-09-30,20.2,9.0,14.3,72.7,5.9,16.2,172.4
2015-10-01,19.4,10.0,13.6,80.1,4.9,16.1,187.3
2015-10-02,20.3,10.1,14.7,77.6,3.6,25.2,223.5
2015-10-03,21.3,11.0,15.0,73.7,0.2,18.0,212.7
2015-10-04,20.3,8.0,14.9,61.8,0.9,28.5,202.3
2015-10-05,21.3,8.0,14.8,61.8,0.0,25.4,270.9
2015-10-06,20.1,8.0,14.3,63.1,0.0,25.2,252.9
2015-10-07,21.4,6.9,14.0,67.2,0.0,25.9,262.3
2015-10-08,20.3,11.0,14.8,69.3,0.5,21.9,246.8
2015-10-09,20.4,6.2,14.1,69.4,0.6,18.0,233.8
2015-10-10,19.3,6.0,13.8,71.0,0.8,13.4,246.7
2015-10-11,20.4,10.0,14.7,74.8,0.6,18.0,223.8
2015-10-12,20.3,11.0,14.7,76.0,0.8,17.9,193.4
2015-10-13,20.4,10.1,14.8,79.6,2.7,21.9,141.4
2015-10-14,19.3,11.9,14.5,80.4,5.4,13.6,93.1
2015-10-15,18.4,12.0,15.0,74.7,3.0,18.0,180.6
2015-10-16,19.3,11.1,15.0,67.7,1.8,21.7,152.5
2015-10-17,20.3,9.9,14.0,69.4,0.6,23.6,112.7
2015-10-18,20.3,9.0,14.0,70.9,0.5,25.2,136.6
2015-10-19,20.4,9.0,14.2,69.1,0.5,21.7,158.5
2015-10-20,20.4,7.0,13.7,65.2,0.0,20.1,244.2
2015-10-21,22.3,7.8,14.3,60.4,0.0,195.0,250.4
2015-10-22,22.2,3.0,13.6,69.8,0.8,16.1,232.0
2015-10-23,20.3,11.0,14.8,73.8,1.6,16.9,213.1
2015-10-24,20.2,7.0,14.2,73.9,2.8,21.7,169.4
2015-10-25,20.3,10.0,15.1,70.0,3.5,21.9,175.7
2015-10-26,20.4,10.0,14.7,66.3,1.0,27.6,198.7
2015-10-27,19.3,10.0,14.4,72.0,0.6,20.7,208.6
2015-10-28,20.0,9.9,14.3,71.8,1.8,16.1,247.8
2015-10-29,21.3,6.0,13.5,74.4,2.7,19.9,235.1
2015-10-30,23.3,6.0,14.4,70.1,0.8,21.9,241.1
2015-10-31,21.3,5.0,13.8,76.6,2.5,21.7,237.7
2015-11-01,20.2,11.8,14.2,84.5,7.7,16.1,207.6
2015-11-02,19.2,10.0,14.3,78.1,14.1,21.7,131.4
2015-11-03,19.4,10.1,14.7,75.6,2.4,23.4,194.5
2015-11-04,19.3,11.0,14.3,82.5,7.6,16.9,170.7
2015-11-05,17.4,11.3,14.4,80.6,12.4,17.4,160.8
2015-11-06,19.3,11.0,14.2,85.7,16.6,25.1,150.7
2015-11-07,17.2,11.9,13.6,91.2,3.7,17.8,130.8
2015-11-08,21.1,10.0,15.1,75.3,2.9,24.2,130.0
2015-11-09,24.1,10.0,14.9,72.8,1.3,17.8,192.5
2015-11-10,19.5,8.5,14.1,71.8,0.8,18.2,208.6
2015-11-11,21.3,10.0,15.2,64.2,0.3,34.3,217.9
2015-11-12,19.3,9.0,14.2,73.9,0.5,26.9,194.8
2015-11-13,22.1,8.0,14.7,75.7,0.9,25.2,184.4
2015-11-14,20.3,11.0,15.0,71.5,2.4,22.0,135.8
2015-11-15,19.3,12.0,15.1,71.4,0.2,27.6,112.7
2015-11-16,20.3,10.0,14.9,70.3,1.1,17.9,106.4
2015-11-17,18.4,12.0,14.8,72.2,7.9,25.0,93.1
2015-11-18,20.3,11.0,14.6,74.3,4.6,18.0,136.1
2015-11-19,20.3,11.0,14.4,81.9,3.3,21.5,201.5
2015-11-20,20.3,11.0,14.4,81.7,8.4,27.2,208.6
2015-11-21,20.3,12.0,15.1,79.8,6.1,16.3,178.5
2015-11-22,20.4,11.0,15.5,71.5,0.4,23.6,161.7
2015-11-23,19.3,10.0,14.5,76.4,2.1,18.0,191.9
2015-11-24,21.3,11.0,14.6,80.8,5.5,17.9,184.1
2015-11-25,21.3,9.3,14.8,72.7,0.6,28.7,219.3
2015-11-26,21.3,8.9,13.9,76.5,0.5,21.7,227.6
2015-11-27,21.3,9.0,14.4,77.5,3.5,21.5,184.5
2015-11-28,20.3,10.0,15.3,75.8,4.0,17.9,203.0
2015-11-29,21.3,10.0,15.3,79.8,4.8,16.5,178.0
2015-11-30,18.3,11.0,14.7,74.9,2.6,25.2,102.7
2015-12-01,18.3,11.0,15.0,68.6,2.7,25.2,184.6
2015-12-02,19.4,10.0,15.0,62.5,0.0,28.4,194.0
2015-12-03,19.3,10.0,14.1,76.2,0.5,17.9,170.7
2015-12-04,18.3,10.8,14.4,75.1,4.2,33.9,132.7
2015-12-05,19.4,6.0,13.4,73.1,3.3,21.7,225.1
2015-12-06,20.3,6.0,13.4,70.2,0.7,21.9,211.9
2015-12-07,21.3,5.9,13.6,69.5,0.6,27.6,172.0
2015-12-08,19.3,6.0,13.1,71.3,0.9,21.7,193.4
2015-12-09,20.3,3.0,12.9,70.4,0.9,21.9,199.8
2015-12-10,19.5,8.0,14.3,67.5,0.1,25.3,191.8
2015-12-11,20.4,6.0,13.7,64.7,0.0,31.0,204.9
2015-12-12,21.4,5.0,13.8,65.6,0.0,21.6,235.5
2015-12-13,20.8,7.0,13.9,68.8,0.9,25.2,155.5
2015-12-14,19.3,8.0,13.8,73.9,1.9,18.0,199.4
2015-12-15,20.4,9.0,14.5,72.7,0.6,17.8,148.2
2015-12-16,19.2,9.0,14.3,70.6,1.5,22.0,134.6
2015-12-17,18.4,9.0,13.9,71.3,1.1,14.4,104.5
2015-12-18,19.3,7.1,13.4,76.6,2.2,17.8,118.0
2015-12-19,19.3,11.9,15.5,65.5,6.6,24.1,95.0
2015-12-20,20.3,9.0,14.8,62.2,0.3,28.9,201.9
2015-12-21,21.3,6.0,13.8,63.9,0.0,24.1,223.0
2015-12-22,20.3,7.1,14.2,65.1,0.7,27.3,203.3
2015-12-23,22.3,8.0,14.6,63.4,0.0,36.3,215.1
2015-12-24,20.4,6.1,13.1,64.2,0.0,25.4,239.4
2015-12-25,21.3,6.9,14.2,63.2,0.2,32.6,200.1
2015-12-26,22.3,6.4,14.2,55.4,0.0,25.2,222.1
2015-12-27,23.1,3.8,14.0,55.9,0.2,18.0,191.3
2015-12-28,21.3,8.0,14.7,57.6,0.1,21.9,187.4
2015-12-29,21.3,9.0,15.2,62.6,0.5,26.9,212.3
2015-12-30,21.2,9.9,15.7,65.5,1.4,30.4,184.9
2015-12-31,20.2,12.0,15.6,65.1,2.9,28.9,176.4
2016-01-01,22.3,8.0,15.7,60.2,2.1,27.6,202.0
2016-01-02,19.3,9.0,13.5,76.2,4.1,21.7,144.5
2016-01-03,22.3,7.0,14.7,69.9,4.6,28.6,193.7
2016-01-04,20.3,11.0,15.4,73.2,4.1,20.6,182.7
2016-01-05,22.3,10.0,15.5,74.3,6.3,27.7,208.0
2016-01-06,19.3,11.0,15.3,77.2,10.3,16.3,171.2
2016-01-07,22.2,10.0,15.9,75.5,7.3,32.7,170.7
2016-01-08,21.4,12.0,16.3,76.7,3.7,30.8,187.4
2016-01-09,22.3,8.0,15.3,74.9,1.4,27.1,199.0
2016-01-10,22.0,6.0,14.5,73.6,2.8,25.2,200.0
2016-01-11,21.3,5.9,13.8,74.3,6.4,25.2,202.3
2016-01-12,23.2,10.1,16.3,73.2,1.6,25.4,228.2
2016-01-13,21.3,4.0,13.9,75.3,2.8,21.9,176.5
2016-01-14,20.3,8.0,13.3,78.8,0.6,20.6,231.3
2016-01-15,22.3,2.0,13.5,75.9,0.0,20.6,261.5
2016-01-16,23.2,4.0,13.8,73.7,0.0,21.9,274.0
2016-01-17,23.4,4.0,14.0,71.9,0.1,23.6,288.7
2016-01-18,23.3,5.0,14.0,74.8,0.0,23.6,283.1
2016-01-19,22.3,2.0,12.8,73.1,0.1,28.7,278.7
2016-01-20,22.3,7.6,14.4,74.3,0.4,21.9,255.7
2016-01-21,21.3,6.0,14.2,79.4,1.5,24.1,231.6
2016-01-22,22.3,11.0,15.9,76.1,3.2,27.1,222.0
2016-01-23,22.3,10.0,15.9,71.8,1.5,27.6,227.9
2016-01-24,21.4,8.0,15.0,73.6,2.1,25.4,218.5
2016-01-25,23.3,6.0,14.6,75.5,4.7,36.2,199.7
2016-01-26,23.3,7.9,14.8,77.4,0.1,21.9,265.6
2016-01-27,24.3,7.0,14.5,67.1,0.0,20.6,291.3
2016-01-28,23.3,3.0,14.3,68.9,0.1,28.9,265.1
2016-01-29,23.3,6.0,14.2,72.4,1.8,28.8,258.5
2016-01-30,23.3,6.0,14.3,74.0,1.8,25.3,248.6
2016-01-31,22.1,9.0,15.2,74.3,2.1,28.8,247.8
2016-02-01,24.1,4.0,14.2,67.9,0.2,27.0,241.3
2016-02-02,22.4,4.0,14.2,69.1,0.0,24.1,278.1
2016-02-03,22.2,6.9,15.0,72.3,0.5,27.4,228.9
2016-02-04,22.1,10.0,15.0,77.5,2.7,28.7,187.4
2016-02-05,21.4,10.0,14.4,78.2,5.3,20.6,96.1
2016-02-06,23.3,5.9,14.7,68.2,0.0,31.0,257.8
2016-02-07,20.4,9.9,15.3,68.1,0.3,21.7,182.4
2016-02-08,19.3,12.0,15.2,67.9,4.9,23.4,88.4
2016-02-09,21.4,8.1,15.5,62.3,1.4,25.1,179.0
2016-02-10,20.3,11.8,15.7,65.7,1.8,21.9,206.0
2016-02-11,23.3,8.0,15.0,59.7,0.8,18.2,218.2
2016-02-12,21.3,10.0,15.7,61.3,1.7,21.7,142.6
2016-02-13,21.3,11.0,15.7,70.0,4.9,18.0,175.0
2016-02-14,22.3,11.0,16.3,63.0,1.6,28.5,172.5
2016-02-15,20.2,8.0,14.5,72.9,1.3,21.7,122.4
2016-02-16,22.3,12.0,16.0,64.7,1.1,23.6,212.4
2016-02-17,23.1,11.9,16.3,70.4,2.4,18.2,181.0
2016-02-18,23.2,9.0,15.4,76.7,3.0,26.7,226.7
2016-02-19,24.3,9.0,16.2,68.9,0.5,25.1,258.2
2016-02-20,21.4,13.0,16.5,68.8,1.9,25.4,183.2
2016-02-21,19.3,13.0,15.4,77.1,12.1,16.1,156.6
2016-02-22,19.4,12.8,15.8,72.7,6.9,18.0,148.3
2016-02-23,23.3,11.0,16.0,71.0,6.8,22.0,191.9
2016-02-24,22.4,10.1,15.8,71.9,4.6,18.4,150.3
2016-02-25,21.2,9.0,14.4,79.3,5.2,28.9,207.3
2016-02-26,21.1,11.0,15.8,76.4,2.0,25.4,146.0
2016-02-27,23.9,12.0,16.9,73.7,6.4,23.4,187.7
2016-02-28,22.3,10.5,16.2,73.4,2.4,18.0,233.5
2016-02-29,22.5,9.0,15.4,73.9,0.7,24.2,221.9
2016-03-01,22.3,11.0,16.0,74.8,1.8,23.6,214.9
2016-03-02,22.2,10.0,16.0,74.5,3.8,23.9,209.2
2016-03-03,23.3,9.0,15.7,76.8,1.8,27.7,204.7
2016-03-04,23.4,7.0,15.0,78.8,2.9,30.8,247.1
2016-03-05,22.3,9.2,15.5,79.1,1.7,20.6,247.8
2016-03-06,22.3,8.1,15.3,78.0,1.2,29.0,189.5
2016-03-07,22.3,11.0,15.2,75.6,3.0,27.8,194.2
2016-03-08,22.3,10.0,15.5,72.5,2.1,25.2,205.0
2016-03-09,23.3,13.0,16.8,72.3,4.3,25.4,206.2
2016-03-10,22.4,7.0,15.0,73.1,2.5,24.2,253.6
2016-03-11,21.7,11.0,15.8,75.0,4.3,27.1,180.8
2016-03-12,22.3,12.0,16.1,74.3,9.2,27.6,212.8
2016-03-13,21.3,12.0,15.9,75.7,8.0,24.3,130.5
